wine_code,wine_name,img_url,badge,sugar_content,acidity,body,tannin,producer,nation,production_area,main_varieties
166336,"산 펠리체, 키안티 클라시코 그란 셀레지오네 '일 그리지오'",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/0166336.png,레드,1,4,4,4,산 펠리체 San Felice,이탈리아(Italy),토스카나(Toscana),"산지오베제 (Sangiovese) 80%, 기타 품종 (Other Grapes) 20%"
166335,"몬테네로, 프리미티보",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166335.jpg,레드,2,2,5,3,몬테네로 Montenero,이탈리아(Italy),뿔리아(Puglia),프리미티보 (Primitivo) 100%
166334,"조르제틱, FCO 피뇰로 마요",https://wine21.speedgabia.com/no_image2.jpg,레드,1,4,3,3,조르제틱 Zorzettig,이탈리아(Italy),프리울리베네찌아줄리아(FriuliVeneziaGiulia),피뇰로 (Pignolo)
166333,"조르제틱, FCO 피노 그리지오",https://wine21.speedgabia.com/no_image2.jpg,화이트,1,3,2,1,조르제틱 Zorzettig,이탈리아(Italy),프리울리베네찌아줄리아(FriuliVeneziaGiulia),피노 그리지오 (Pinot Grigio)
166332,"보르고 콘벤티, 브라이다 누오바",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,3,3,보르고 콘벤티 Borgo Conventi,이탈리아(Italy),프리울리베네찌아줄리아(FriuliVeneziaGiulia),메를로 (Merlot)
166331,"보르고 콘벤티, 콜리오 프리울라노",https://wine21.speedgabia.com/no_image2.jpg,화이트,1,3,2,1,보르고 콘벤티 Borgo Conventi,이탈리아(Italy),프리울리베네찌아줄리아(FriuliVeneziaGiulia),프리울라노 (Friulano)
166330,"보르고 콘벤티, 콜리오 피노 그리지오",https://wine21.speedgabia.com/no_image2.jpg,화이트,1,3,2,1,보르고 콘벤티 Borgo Conventi,이탈리아(Italy),프리울리베네찌아줄리아(FriuliVeneziaGiulia),피노 그리지오 (Pinot Grigio)
166329,"보르고, 콘벤티, 콜리오 리볼라 지알라",https://wine21.speedgabia.com/no_image2.jpg,화이트,1,3,3,1,보르고 콘벤티 Borgo Conventi,이탈리아(Italy),프리울리베네찌아줄리아(FriuliVeneziaGiulia),리볼라 지알라 (Ribolla Gialla)
166328,"빌라 산디, 발도비아데네 엑스트라 드라이",https://wine21.speedgabia.com/no_image2.jpg,스파클링,1,4,2,1,빌라 산디 Villa Sandi,이탈리아(Italy),베네토(Veneto),6~8 ℃
166327,"벤투리니 발디니, 콜리 디 스칸디아노 에 디 카노싸 말바시아 프리잔테 세코 그라니어스",https://wine21.speedgabia.com/no_image2.jpg,스파클링,2,3,2,1,벤투리니 발디니 Venturini Baldini,이탈리아(Italy),에밀리아로마냐(Emilia-Romagna),말바시아 (Malvasia)
166326,"벤투리니 발디니, 몬테로코 람브루스코",https://wine21.speedgabia.com/no_image2.jpg,스파클링,3,2,3,1,벤투리니 발디니 Venturini Baldini,이탈리아(Italy),에밀리아로마냐(Emilia-Romagna),람브루스코 (Lambrusco)
166325,"벤투리니 발디니, 레지아노 람브루스코 마르케세 마노도리",https://wine21.speedgabia.com/no_image2.jpg,스파클링,3,2,3,1,벤투리니 발디니 Venturini Baldini,이탈리아(Italy),에밀리아로마냐(Emilia-Romagna),람브루스코 (Lambrusco)
166324,"벤투리니 발디니, 레지아노 람브루스코 브뤼 카델벤토 로제",https://wine21.speedgabia.com/no_image2.jpg,스파클링,3,2,3,1,벤투리니 발디니 Venturini Baldini,이탈리아(Italy),에밀리아로마냐(Emilia-Romagna),람브루스코 (Lambrusco)
166323,"보데가 메나데, 소비뇽 돌체",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166323.jpg,화이트,4,2,4,1,보데가 메나데 Bodegas Menade,스페인(Spain),루에다(Rueda),소비뇽 블랑 (Sauvignon Blanc) 100%
166322,"보데가 메나데, 클랜데스티노 템프라니오",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166322.jpg,레드,1,3,4,3,보데가 메나데 Bodegas Menade,스페인(Spain),루에다(Rueda),템프라니요 (Tempranillo) 100%
166321,"보데가 메나데, 소브레내추럴",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166321.jpg,화이트,1,4,4,1,보데가 메나데 Bodegas Menade,스페인(Spain),루에다(Rueda),베르데호 (Verdejo) 100%
166320,"보데가 메나데, 라 미시온",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166320.jpg,화이트,1,4,3,1,보데가 메나데 Bodegas Menade,스페인(Spain),루에다(Rueda),베르데호 (Verdejo) 100%
166319,"발로리, 세라수올로 다브루쪼 바이오로지코",https://wine21.speedgabia.com/no_image2.jpg,로제,1,3,2,1,발로리 Valori,이탈리아(Italy),아브루쪼(Abruzzo),Cerasuolo d’Abruzzo DOC(DOP)
166318,"발레피치올라, 피에바스치아타",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166318.png,레드,1,4,3,3,발레피치올라 Vallepicciola,이탈리아(Italy),토스카나(Toscana),"카베르네 소비뇽 (Cabernet Sauvignon) , 카베르네 프랑 (Cabernet Franc) , 메를로 (Merlot) , 산지오베제 (Sangiovese)"
166317,"발레피치올라, 키안티 클라시코 리제르바",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166317.jpg,레드,1,4,4,3,발레피치올라 Vallepicciola,이탈리아(Italy),토스카나(Toscana),산지오베제 (Sangiovese)
166316,"발레피치올라, 키안티 클라시코",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166316.jpg,레드,1,4,4,3,발레피치올라 Vallepicciola,이탈리아(Italy),토스카나(Toscana),산지오베제 (Sangiovese)
166315,"토레벤토, 프리미티보 디 만두리아 게노스",https://wine21.speedgabia.com/no_image2.jpg,레드,2,2,5,3,토레벤토 Torrevento,이탈리아(Italy),뿔리아(Puglia),프리미티보 (Primitivo)
166314,"테레 데 라 쿠스토디아, 몬테팔코 비앙코 플렌티스",https://wine21.speedgabia.com/no_image2.jpg,화이트,1,3,2,1,테레 데 라 쿠스토디아 Terre de la Custodia,이탈리아(Italy),움브리아(Umbria),10~12 ℃
166313,"테레 데 라 쿠스토디아, 콜리 마르타니 콜레지오네",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,3,3,테레 데 라 쿠스토디아 Terre de la Custodia,이탈리아(Italy),,16~18 ℃
166312,"테레 데 라 쿠스토디아, 몬테팔코 로쏘 루비움 리제르바",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,4,3,테레 데 라 쿠스토디아 Terre de la Custodia,이탈리아(Italy),움브리아(Umbria),16~18 ℃
166311,"테레 데 라 쿠스토디아, 몬테팔코 사그란티노",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,4,3,테레 데 라 쿠스토디아 Terre de la Custodia,이탈리아(Italy),움브리아(Umbria),사그란티노 (Sagrantino)
166310,"테누타 살바테라, 아마로네 델라 발폴리첼라 클라시코",https://wine21.speedgabia.com/no_image2.jpg,레드,2,3,5,5,테누타 살바테라 Tenute SalvaTerra,이탈리아(Italy),베네토(Veneto),블랜드 (Blend )
166309,"테누테 델 체로, 몬테팔코 사그란티노",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,3,3,테누테 델 체로 Tenute del Cerro,이탈리아(Italy),움브리아(Umbria),사그란티노 (Sagrantino)
166308,"테누테 델 체로, 브루넬로 디 몬탈치노 포지오 아바테 리제르바",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,4,3,테누테 델 체로 Tenute del Cerro,이탈리아(Italy),토스카나(Toscana),산지오베제 (Sangiovese)
166307,"테누테 델 체로, 브루넬로 디 몬탈치노",https://wine21.speedgabia.com/no_image2.jpg,레드,1,4,4,3,테누테 델 체로 Tenute del Cerro,이탈리아(Italy),토스카나(Toscana),산지오베제 (Sangiovese)
166306,"테누테 델 체로, 로쏘 디 몬탈치노",https://wine21.speedgabia.com/no_image2.jpg,레드,1,4,3,3,테누테 델 체로 Tenute del Cerro,이탈리아(Italy),토스카나(Toscana),산지오베제 (Sangiovese)
166305,"앙고브, 호프 엔드 까베르네 소비뇽",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166305.jpg,레드,1,3,3,4,앙고브 Angove,호주(Australia),사우스오스트레일리아(SouthAustralia),카베르네 소비뇽 (Cabernet Sauvignon) 100%
166304,"콜로마, 가르나차 틴토레라",https://wine21.speedgabia.com/WINE_MST/IMAGE/0166000/T0166304_001.png,레드,1,3,4,3,콜로마 Coloma,스페인(Spain),에스트레마두라(Extremandura),가르나차 틴토레라 (Garnacha Tintorera) 100%
166302,보난자 카버네 소비뇽,https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166302.jpg,레드,1,4,4,4,케이머스 빈야드 Caymus Vineyards,미국(U.S.A),캘리포니아(California),카베르네 소비뇽 (Cabernet Sauvignon) 100%
166301,"에이치지 쓰리, 레드 블렌드 나파 밸리",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166301.jpg,레드,1,3,5,4,아워글래스 Hourglass,미국(U.S.A),캘리포니아(California),"메를로 (Merlot) 65%, 쁘띠 시라 (Petite Sirah) 20%, 카베르네 소비뇽 (Cabernet Sauvignon) 15%"
166300,"이데올로기, 리저브 샤도네이 나파 밸리",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166300.jpg,화이트,1,3,4,1,이데올로기 셀라 Ideology Cellars,미국(U.S.A),캘리포니아(California),샤르도네 (Chardonnay) 100%
166299,"이데올로기, 카베르네 소비뇽 나파 밸리",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166299.jpg,레드,1,3,5,5,이데올로기 셀라 Ideology Cellars,미국(U.S.A),캘리포니아(California),카베르네 소비뇽 (Cabernet Sauvignon) 100%
166298,"레오나르드 커리쉬, 산타 아니타 글루바인",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166298.jpg,기타,3,1,4,1,레오나르드 커리쉬 Leonard Kreusch,독일(Germany),뉘른베르크(Nurnberger),블랜드 (Blend )
166297,라 로쥬,https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166297.jpg,레드,1,3,3,3,까브 드 마멍데이스 Cave du Marmandais,프랑스(France),보르도(Bordeaux),"메를로 (Merlot) 50%, 카베르네 소비뇽 (Cabernet Sauvignon) 30%, 카베르네 프랑 (Cabernet Franc) 20%"
166296,샤또 레 콤브,https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166296.jpg,레드,1,3,4,3,샤또 레 콤브 Chateau Les Combes,프랑스(France),보르도(Bordeaux),"메를로 (Merlot) 70%, 카베르네 소비뇽 (Cabernet Sauvignon) 15%, 카베르네 프랑 (Cabernet Franc) 15%"
166295,샤또 드 카프,https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166295.jpg,레드,1,3,3,3,샤또 드 카프 Chateau de Cappes,프랑스(France),보르도(Bordeaux),"메를로 (Merlot) 70%, 카베르네 소비뇽 (Cabernet Sauvignon) 30%"
166294,샤또 발뤼 몽동,https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166294.jpg,레드,1,3,3,3,샤또 발뤼 몽동 Chateau Ballue-Mondon,프랑스(France),보르도(Bordeaux),"메를로 (Merlot) 90%, 카베르네 소비뇽 (Cabernet Sauvignon) 5%, 카베르네 프랑 (Cabernet Franc) 5%"
166293,"테누테 키아로몬테, 지오이아 델 콜리 키아로몬테 셀레지오네",https://wine21.speedgabia.com/no_image2.jpg,레드,1,2,5,3,테누테 키아로몬테 Tenute Chiaromonte,이탈리아(Italy),뿔리아(Puglia),프리미티보 (Primitivo)
166292,"테누테 키아로몬테, 지오이아 델 콜리 키아로몬테 리제르바",https://wine21.speedgabia.com/no_image2.jpg,레드,2,2,5,3,테누테 키아로몬테 Tenute Chiaromonte,이탈리아(Italy),뿔리아(Puglia),프리미티보 (Primitivo)
166291,"테누테 키아로몬테, 프리미티보",https://wine21.speedgabia.com/no_image2.jpg,레드,2,2,5,3,테누테 키아로몬테 Tenute Chiaromonte,이탈리아(Italy),뿔리아(Puglia),프리미티보 (Primitivo)
166290,"테누테 키아로몬테, 지오이아 델 콜리 프리미티보 무로 산탄젤로 콘트라다 바르바로",https://wine21.speedgabia.com/no_image2.jpg,레드,1,2,5,3,테누테 키아로몬테 Tenute Chiaromonte,이탈리아(Italy),뿔리아(Puglia),프리미티보 (Primitivo)
166289,"테누타 비글리오네, 니시아 로사토",https://wine21.speedgabia.com/no_image2.jpg,로제,2,2,2,1,테누타 비글리오네 Tenuta Viglione,이탈리아(Italy),뿔리아(Puglia),프리미티보 (Primitivo)
166288,"마소네, 베르멘티노 디 갈루라 수페리오레 코스타레나스",https://wine21.speedgabia.com/no_image2.jpg,화이트,1,3,2,1,테누타 마라 Tenuta Mara,이탈리아(Italy),사르데냐(Sardegna),베르멘티노 (Vermentino)
166287,"마소네 만누, 베르멘티노 디 갈루라 페트리짜",https://wine21.speedgabia.com/no_image2.jpg,화이트,1,3,2,1,테누타 마라 Tenuta Mara,이탈리아(Italy),사르데냐(Sardegna),베르멘티노 (Vermentino)
166286,"테누타 마라, 귀리",https://wine21.speedgabia.com/no_image2.jpg,레드,1,4,3,2,테누타 마라 Tenuta Mara,이탈리아(Italy),에밀리아로마냐(Emilia-Romagna),산지오베제 (Sangiovese)
166285,"테누타 마라, 마라미아 산지오베제",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,3,2,테누타 마라 Tenuta Mara,이탈리아(Italy),에밀리아로마냐(Emilia-Romagna),산지오베제 (Sangiovese)
166284,"테누타 디 아르체노, 키안티 클라시코",https://wine21.speedgabia.com/WINE_MST/IMAGE/0166000/T0166284_001.png,레드,1,3,4,3,테누타 디 아르체노 Tenuta di Arceno,이탈리아(Italy),토스카나(Toscana),"산지오베제 (Sangiovese) 85%, 메를로 (Merlot) 15%"
166283,"산 살바토레, 융가노",https://wine21.speedgabia.com/no_image2.jpg,레드,1,2,5,3,산 살바토레 San Salvatore,이탈리아(Italy),깜빠니아(Campania),알리아니코 (Aglianico)
166282,"산 살바토레, 트렌테나레",https://wine21.speedgabia.com/no_image2.jpg,화이트,1,4,1,1,산 살바토레 San Salvatore,이탈리아(Italy),깜빠니아(Campania),피아노 (Fiano)
166281,"산 살바토레, 오마지오 아 길로 도르플레스",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,5,3,산 살바토레 San Salvatore,이탈리아(Italy),깜빠니아(Campania),알리아니코 (Aglianico)
166280,"산 살바토레, 피안 디 스티오 패스툼 피아노 ",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166280.png,화이트,1,5,2,1,산 살바토레 San Salvatore,이탈리아(Italy),깜빠니아(Campania),피아노 (Fiano)
166278,"루쩨리, 카르티제 브뤼",https://wine21.speedgabia.com/no_image2.jpg,스파클링,1,3,2,1,루쩨리 Ruggeri,이탈리아(Italy),베네토(Veneto),6~8 ℃
166276,"루비넬리 바졸, 발폴리첼라 클라시코",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,2,2,루비넬리 바졸 Rubinelli Vajol,이탈리아(Italy),베네토(Veneto),Valpolicella DOC(DOP)
166275,"루비넬리 바졸, 발폴리첼라 클라시코 수페리오레",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,3,2,루비넬리 바졸 Rubinelli Vajol,이탈리아(Italy),베네토(Veneto),Valpolicella DOC(DOP)
166274,"루비넬리 바졸, 발폴리첼라 클라시코 수페리오레 리파소",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,3,3,루비넬리 바졸 Rubinelli Vajol,이탈리아(Italy),베네토(Veneto),Valpolicella Ripasso DOC(DOP)
166273,"루비넬리 바졸, 아마로네 델라 발폴리첼라 클라시코",https://wine21.speedgabia.com/no_image2.jpg,레드,2,2,5,4,루비넬리 바졸 Rubinelli Vajol,이탈리아(Italy),베네토(Veneto),Amarone della Valpolicella DOCG(DOP)
166272,"로카 디 카스타놀리, 라 프라톨라",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,3,3,로카 디 카스타놀리 Rocca di Castagnoli,이탈리아(Italy),토스카나(Toscana),메를로 (Merlot)
166271,"로카 디 카스타놀리, 키안티 클라시코 그란 셀렉지오네 스티엘레",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,4,4,로카 디 카스타놀리 Rocca di Castagnoli,이탈리아(Italy),토스카나(Toscana),산지오베제 (Sangiovese)
166270,"로카 디 카스타놀리, 키안티 클라시코 포지오 아 프라티 리제르바",https://wine21.speedgabia.com/no_image2.jpg,레드,1,4,3,4,로카 디 카스타놀리 Rocca di Castagnoli,이탈리아(Italy),토스카나(Toscana),산지오베제 (Sangiovese)
166269,"카스타뇰리, 키안티 클라시코 카스타뇰리",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166269.png,레드,1,4,3,3,카스타뇰리 Castagnoli,이탈리아(Italy),토스카나(Toscana),산지오베제 (Sangiovese)
166268,"로카 델레 마치에, 루비쪼",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,3,3,로카 델레 마치에 Rocca delle Macie,이탈리아(Italy),토스카나(Toscana),"메를로 (Merlot) , 산지오베제 (Sangiovese)"
166267,"리돌피, 브뤼 로제",https://wine21.speedgabia.com/no_image2.jpg,스파클링,1,4,2,1,리돌피 Ridolfi,이탈리아(Italy),토스카나(Toscana),산지오베제 (Sangiovese)
166266,"리돌피, 피에로",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,3,3,리돌피 Ridolfi,이탈리아(Italy),토스카나(Toscana),"메를로 (Merlot) , 산지오베제 (Sangiovese)"
166265,"리돌피, 로쏘 디 몬탈치노",https://wine21.speedgabia.com/no_image2.jpg,레드,1,4,3,4,리돌피 Ridolfi,이탈리아(Italy),토스카나(Toscana),산지오베제 (Sangiovese)
166264,"리돌피, 브루넬로 디 몬탈치노",https://wine21.speedgabia.com/no_image2.jpg,레드,1,4,4,3,리돌피 Ridolfi,이탈리아(Italy),토스카나(Toscana),산지오베제 (Sangiovese)
166263,"프로듀톨리 디 만두리아, 아카",https://wine21.speedgabia.com/no_image2.jpg,로제,2,2,2,1,프로듀톨리 디 만두리아 Produttori di Manduria,이탈리아(Italy),뿔리아(Puglia),프리미티보 (Primitivo)
166262,"프로듀톨리 디 만두리아, 프리미티보 디 만두리아 리리카",https://wine21.speedgabia.com/no_image2.jpg,레드,2,2,5,3,프로듀톨리 디 만두리아 Produttori di Manduria,이탈리아(Italy),뿔리아(Puglia),프리미티보 (Primitivo)
166261,"프로듀톨리 디 만두리아, 프리미티보 디 만두리아 엘레기아 리제르바",https://wine21.speedgabia.com/no_image2.jpg,레드,2,2,5,3,프로듀톨리 디 만두리아 Produttori di Manduria,이탈리아(Italy),뿔리아(Puglia),프리미티보 (Primitivo)
166260,"프로듀톨리 디 만두리아, 프리미티보 디 만두리아 소네토 리제르바",https://wine21.speedgabia.com/no_image2.jpg,레드,2,2,5,3,프로듀톨리 디 만두리아 Produttori di Manduria,이탈리아(Italy),뿔리아(Puglia),프리미티보 (Primitivo)
166259,"포지오 레 볼피, 바 도베 티 포르타 일 벤토 수수마니엘로",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,3,3,포지오 레 볼피 Poggio Le Volpi,이탈리아(Italy),뿔리아(Puglia),수수마니엘로 (Susumaniello)
166258,"포지오 레 볼피, 로마 말바지아 푸티나타",https://wine21.speedgabia.com/no_image2.jpg,화이트,1,2,3,1,포지오 레 볼피 Poggio Le Volpi,이탈리아(Italy),라치오(Lazio),말바시아 (Malvasia)
166257,"포데레 라 레골라, 리구스트로",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,3,3,포데레 라 레골라 Podere La Regola,이탈리아(Italy),토스카나(Toscana),메를로 (Merlot)
166256,"포데레 라 레골라, 발리노",https://wine21.speedgabia.com/no_image2.jpg,레드,1,4,4,3,포데레 라 레골라 Podere La Regola,이탈리아(Italy),토스카나(Toscana),"카베르네 소비뇽 (Cabernet Sauvignon) , 산지오베제 (Sangiovese) , 시라/쉬라즈 (Syrah/Shiraz)"
166255,"포데레 라 레골라, 레 레골라",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,3,3,포데레 라 레골라 Podere La Regola,이탈리아(Italy),토스카나(Toscana),산지오베제 (Sangiovese)
166254,"파스쿠아, 파씨멘토 로쏘",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,4,3,파스쿠아 Pasqua,이탈리아(Italy),베네토(Veneto),"메를로 (Merlot) , 코르비나 (Corvina) , 크로아티나 (Croatina)"
166253,"파스쿠아, 발폴리첼라 수페리오레 마이 디레 마이",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,3,3,파스쿠아 Pasqua,이탈리아(Italy),베네토(Veneto),"론디넬라 (Rondinella) , 몰리나라 (Molinara) , 코르비나 (Corvina)"
166252,"파올로 레오, 알투레 미누톨로",https://wine21.speedgabia.com/no_image2.jpg,화이트,1,3,3,1,파올로 레오 Paolo Leo,이탈리아(Italy),뿔리아(Puglia),미누톨로 (Minutolo)
166251,"파올로 레오, 프리미티보 디 만두리아 파쏘 델 카디날레",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,5,3,파올로 레오 Paolo Leo,이탈리아(Italy),뿔리아(Puglia),프리미티보 (Primitivo)
166250,"파올로 레오, 타코로쏘 네그로아마로",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,4,3,파올로 레오 Paolo Leo,이탈리아(Italy),뿔리아(Puglia),네그로아마로 (Negroamaro)
166249,"몬테 델레 비네, 콜리 디 파르마 로쏘 MDV",https://wine21.speedgabia.com/no_image2.jpg,레드,1,4,2,2,몬테 델레 비네 Monte delle Vigne,이탈리아(Italy),에밀리아로마냐(Emilia-Romagna),바르베라 (Barbera)
166248,파토리아 콜산토 몬테팔코 사그란티노,https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,4,3,리본 Livon,이탈리아(Italy),움브리아(Umbria),사그란티노 (Sagrantino)
166247,보르고 살체티노 키안티 클라시코 루카렐로 리제르바,https://wine21.speedgabia.com/no_image2.jpg,레드,1,4,3,3,리본 Livon,이탈리아(Italy),토스카나(Toscana),산지오베제 (Sangiovese)
166246,"리본, 브라이데 알테",https://wine21.speedgabia.com/no_image2.jpg,화이트,1,3,2,1,리본 Livon,이탈리아(Italy),프리울리베네찌아줄리아(FriuliVeneziaGiulia),"피콜리 (Picolit) , 샤르도네 (Chardonnay) , 소비뇽 블랑 (Sauvignon Blanc) , 모스카토 지알로 (Moscato Giallo)"
166245,"리본, 콜리오 소비뇽 발부인스",https://wine21.speedgabia.com/no_image2.jpg,화이트,1,4,2,1,리본 Livon,이탈리아(Italy),프리울리베네찌아줄리아(FriuliVeneziaGiulia),소비뇽 블랑 (Sauvignon Blanc)
166244,"레 로께 말라테스티아네, 스푸만테 브뤼 M 클라시코",https://wine21.speedgabia.com/no_image2.jpg,스파클링,1,3,2,1,레 로께 말라테스티아네 Le Rocche Malatestiane,이탈리아(Italy),에밀리아로마냐(Emilia-Romagna),그레케토 비앙코 (Grechetto Bianco)
166243,"레 로께 말라테스티아네, 산지오베제 수페리오레 트레 미라콜리",https://wine21.speedgabia.com/no_image2.jpg,레드,1,4,3,3,레 로께 말라테스티아네 Le Rocche Malatestiane,이탈리아(Italy),에밀리아로마냐(Emilia-Romagna),산지오베제 (Sangiovese)
166242,"르 몽드, 그라베 레포스코 P. R 이나코 리제르바",https://wine21.speedgabia.com/no_image2.jpg,레드,1,4,3,3,르 몽드 Le Monde,이탈리아(Italy),프리울리베네찌아줄리아(FriuliVeneziaGiulia),레포스코 (Refosco)
166241,"르 몽드, 프리울리 피노 비앙코",https://wine21.speedgabia.com/no_image2.jpg,화이트,1,4,2,1,르 몽드 Le Monde,이탈리아(Italy),프리울리베네찌아줄리아(FriuliVeneziaGiulia),피노 블랑 (Pinot Blanc)
166239,"프레스코발디, 포미노 베네피치오 리제르바",https://wine21.speedgabia.com/no_image2.jpg,화이트,1,4,2,1,프레스코발디 Frescobaldi,이탈리아(Italy),토스카나(Toscana),샤르도네 (Chardonnay)
166238,"프레스코발디, 페라노 키안티 클라시코 그란 셀레지오네 ' 리알지'",https://wine21.speedgabia.com/WINE_MST/TITLE/0166000/W0166238.png,레드,1,4,4,4,프레스코발디 - 테누타 페라노 Frescobaldi - Tenuta Perano,이탈리아(Italy),토스카나(Toscana),산지오베제 (Sangiovese)
166236,"페우디 디 산 그레고리오, 팔랑기나 델 사니오",https://wine21.speedgabia.com/no_image2.jpg,화이트,1,3,2,1,페우디 페우디 디 산 그레고리오,이탈리아(Italy),깜빠니아(Campania),팔랑기나 (Falanghina)
166234,"파밀리아 코타렐라, 소다레 메를로",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,3,3,파밀리아 코타렐라 Famiglia Cotarella,이탈리아(Italy),라치오(Lazio),메를로 (Merlot)
166233,"체키, 몬테팔코 사그란티노 라 깜파나",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,4,3,체키 Cecchi,이탈리아(Italy),움브리아(Umbria),사그란티노 (Sagrantino)
166232,"체키, 키안티 클라시코 그란 셀레지오네 빌라 로사",https://wine21.speedgabia.com/no_image2.jpg,레드,1,4,4,3,체키 Cecchi,이탈리아(Italy),토스카나(Toscana),산지오베제 (Sangiovese)
166231,"쿠수마노, 메를로",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,3,3,쿠수마노 Cusumano,이탈리아(Italy),시칠리아(Sicilia),메를로 (Merlot)
166230,"코피, 시니스칼코 프리미티보",https://wine21.speedgabia.com/no_image2.jpg,레드,2,2,5,3,코피 Coppi,이탈리아(Italy),뿔리아(Puglia),프리미티보 (Primitivo)
166229,"콜레 마사리, 몬테쿠코 산지오베제 포지오 롬브로네 리제르바",https://wine21.speedgabia.com/no_image2.jpg,레드,1,4,3,3,콜레 마사리 Colle Massari,이탈리아(Italy),토스카나(Toscana),산지오베제 (Sangiovese)
166228,"칸티네 세테솔리, 코스타두네 만드라로싸 네로 다볼라",https://wine21.speedgabia.com/no_image2.jpg,레드,1,4,3,3,칸티네 세테솔리 Cantine Settesoli,이탈리아(Italy),시칠리아(Sicilia),네로 다볼라 (Nero d'Avola)
166227,"칸티네 세테솔리, 시칠리아 만드라로싸 보네라",https://wine21.speedgabia.com/no_image2.jpg,레드,1,4,3,3,칸티네 세테솔리 Cantine Settesoli,이탈리아(Italy),시칠리아(Sicilia),"카베르네 소비뇽 (Cabernet Sauvignon) , 네로 다볼라 (Nero d'Avola)"
166226,"칸티네 세테솔리, 시칠리아 네로 다볼라 떼레 델 소마꼬",https://wine21.speedgabia.com/no_image2.jpg,레드,1,4,4,3,칸티네 세테솔리 Cantine Settesoli,이탈리아(Italy),시칠리아(Sicilia),네로 다볼라 (Nero d'Avola)
166225,"칸티네 세테솔리, 시칠리아 만드라로싸 카르타호",https://wine21.speedgabia.com/no_image2.jpg,레드,1,4,3,3,칸티네 세테솔리 Cantine Settesoli,이탈리아(Italy),시칠리아(Sicilia),네로 다볼라 (Nero d'Avola)
166223,"칸티나 톨로, 셀라수올로 다브루쪼 헤도스",https://wine21.speedgabia.com/no_image2.jpg,로제,1,3,2,1,칸티나 톨로 Cantina Tollo,이탈리아(Italy),아브루쪼(Abruzzo),몬테풀치아노 (Montepulciano)
166222,"칸티나 톨로, 트레비아노 다브로쪼 트레",https://wine21.speedgabia.com/no_image2.jpg,화이트,1,3,2,1,칸티나 톨로 Cantina Tollo,이탈리아(Italy),아브루쪼(Abruzzo),트레비아노 (Trebbiano)
166221,"바르톨로미올, 카르티제",https://wine21.speedgabia.com/no_image2.jpg,스파클링,2,3,2,1,바르톨로미올 Bortolomiol,이탈리아(Italy),베네토(Veneto),Valdobbiadene Superiore di Cartizze DOCG(DOP)
